time,USDN,3CRV,USDN%,3CRV%,Ideal Balance,total
2020-10-07T20:00:00+00:00,2.68002724179713,2.683948068944536,0.4996345222600527,0.5003654777399473,0.5,5.363975310741666
2020-10-07T21:00:00+00:00,50002.6800272418,49715.38401078885,0.501440541486763,0.498559458513237,0.5,99718.06403803066
2020-10-07T23:00:00+00:00,51008.310027241794,62709.58704102943,0.44855129528660426,0.5514487047133957,0.5,113717.89706827122
2020-10-08T00:00:00+00:00,111277.4200272418,318946.8047126964,0.2586498240411886,0.7413501759588114,0.5,430224.2247399382
2020-10-08T01:00:00+00:00,179977.8262862418,262036.1201055579,0.4071768046131061,0.5928231953868939,0.5,442013.9463917997
2020-10-08T02:00:00+00:00,238509.2649552418,641491.2252911302,0.2710331046389154,0.7289668953610846,0.5,880000.4902463721
2020-10-08T03:00:00+00:00,355474.79787359014,623858.3909429476,0.3629763618071179,0.6370236381928821,0.5,979333.1888165377
2020-10-08T04:00:00+00:00,355474.79787359014,773042.9272312487,0.31499265803784043,0.6850073419621595,0.5,1128517.7251048388
2020-10-08T05:00:00+00:00,355574.8895127207,894446.5890112552,0.28445502387093635,0.7155449761290636,0.5,1250021.478523976
2020-10-08T06:00:00+00:00,408344.97951272066,1096949.9389959597,0.2712724094739352,0.7287275905260648,0.5,1505294.9185086805
